Smiles,Source
CN(CC1CN(CCO1)C(=O)Nc1cc(C)c(Cl)c(C)c1)CC(=O)O,Enamine_DDS6295
CC(C)CC(=O)N1CCC(CC1)NC(=O)c1c[nH]nn1,Enamine_DDS6296
CCCc1c(NCc2ncc[nH]2)cnn1c1ccccc1C,Enamine_DDS6297
CC(NC(=O)c1ccccc1OC(F)F)c1c(F)cccc1F,Enamine_DDS6298
OC[C@@H]1CN(Cc2occc2C(=O)O)CC[C@@H]1c1ccccc1,Enamine_DDS6299
N[C@]12CC[C@H]1CN(C2)C(=O)C1CC=CC1,Enamine_DDS6300
Cc1ccc(C(=O)N2C[C@H]([C@@H](C2)c2ccccc2)C(=O)O)c(=O)[nH]1,Enamine_DDS6301
OC(=O)C1CCN(C1)C(=O)NCc1cccc(Oc2ccccc2)c1,Enamine_DDS6302
CC(C)c1nc(C)ncc1C(=O)NCC(C1CCOCC1)C(=O)O,Enamine_DDS6303
Cc1c[nH]nc1CN1CCC(CNc2cccc(C)n2)C1,Enamine_DDS6304
CN(CC1CN(CCO1)C(=O)Nc1ccc(cc1)c1ccccc1)CC(=O)O,Enamine_DDS6305
Cc1noc(n1)C1CCN(CC1)S(=O)(=O)c1ccccc1N,Enamine_DDS6306
CCCc1c(NCc2ccnn2C(C)C)cnn1c1ccccc1C,Enamine_DDS6307
COCC1(CCCN1C(=O)CCc1cccs1)C(=O)O,Enamine_DDS6308
Cc1nc(no1)C1CCCN1C(=O)C1CCCN(C1)c1ncccc1C(F)(F)F,Enamine_DDS6309
CN(Cc1cc(C(=O)O)c(C)o1)C(=O)c1csc2ccccc12,Enamine_DDS6310
CCn1cnc2c(ncnc12)N1CCN(CC1)C(=O)c1ccccc1,Enamine_DDS6311
CCC1CN(Cc2ccc3oc(cc3c2)C(=O)O)CCO1,Enamine_DDS6312
NC1CCCN(C1)C(=O)c1c(F)cccc1Cl,Enamine_DDS6313
Cc1ccsc1C1CC1C(=O)Nc1cccc(c1)C(=O)N,Enamine_DDS6314
COCC1(CC1)S(=O)(=O)Nc1ccc(CC(=O)O)cc1,Enamine_DDS6315
Oc1nsc(C(=O)NC2(CCOCC2)c2cccc(F)c2)c1Cl,Enamine_DDS6316
Cc1cc(F)ccc1C(=O)N(CC(=O)O)Cc1ccccc1,Enamine_DDS6317
CN(C[C@@H]1OCC[C@@H]1c1nc(C)n[nH]1)C(=O)c1ccc(C)s1,Enamine_DDS6318
CCc1sc(cc1C)C(=O)Nc1ccc(OCC(=O)O)cc1C,Enamine_DDS6319
OC(=O)C1(CCN(C1)C(=O)c1cscn1)c1ccccc1,Enamine_DDS6320
OC(=O)c1ccc(cc1)C(=O)N1CCC(CC1)C(=O)N1CCOCC1,Enamine_DDS6321
CCOCC(=O)N1CCN(Cc2c(C)nn(C)c2C)CC1,Enamine_DDS6322
CCn1cc(cn1)[C@H]1OCCC[C@@H]1NC(=O)c1cnn2CCCc12,Enamine_DDS6323
COc1cccc2c(nccc12)N1CCCC(CC(=O)O)C1,Enamine_DDS6324
Cc1cc(ncn1)c1nc(no1)C1(CCC1)c1ccncc1,Enamine_DDS6325
COc1ccc(C(=O)NCC(C2CCOCC2)C(=O)O)c(OC)c1,Enamine_DDS6326
OC(=O)C1CCN(CC1)C(=O)c1ccc(NC(=O)c2ccsc2Cl)cc1,Enamine_DDS6327
CN(C[C@H]1OCC[C@H]1c1ncn[nH]1)C(=O)Cc1cccnc1C,Enamine_DDS6328
CNC(=O)[C@@]12CN(C[C@@H]1COCC2)C(=O)c1ccnn1c1ccccc1,Enamine_DDS6329
OC(=O)C(NC(=O)C1CCCc2ccccc12)c1ccccc1,Enamine_DDS6330
OC(=O)CC(NC(=O)C1CC=CC1)c1cccs1,Enamine_DDS6331
CCOc1c(F)cccc1C(=O)Nc1cnn(CC2CCCO2)c1,Enamine_DDS6332
CN(C)C(=O)[C@H]1CC[C@H](O1)C1CCN(CC1)c1ccc2nncn2n1,Enamine_DDS6333
OC(=O)c1cccnc1CN1CCC(Cc2cccc(F)c2F)CC1,Enamine_DDS6334
CNC(=O)c1cccc(CNC(=O)C2CCCN2C(=O)c2ccccc2O)c1,Enamine_DDS6335
COc1ccccc1CC(C)N(C)C(=O)c1ccc(cc1)C(=O)O,Enamine_DDS6336
Cc1c(cnn1C1CCOCC1)C(=O)N1CCCCC1CCC(=O)O,Enamine_DDS6337
CCn1ccnc1[C@@H]1OCC[C@H]1CNc1nc2ccccc2c(=O)[nH]1,Enamine_DDS6338
COc1cc(ccc1F)S(=O)(=O)N[C@H](CC(C)C)C(=O)O,Enamine_DDS6339
Cc1ncc(s1)S(=O)(=O)N1CCC(CC1)c1ccc(F)cc1C,Enamine_DDS6340
Cc1nnc2CN(C(Cn12)C(=O)O)C(=O)Cc1ccc2CCCc2c1,Enamine_DDS6341
CC(NC(=O)N1C[C@@H](CO)[C@@H](C1)c1cnn(C)c1)c1ncc(C)s1,Enamine_DDS6342
COc1ccc(CC2CCN(CC2)C(=O)c2ccc(cc2)C(=O)O)cc1,Enamine_DDS6343
CNC(=O)c1ccc(CN2C[C@@H](C[C@H]2c2nnc3CCCn23)OC)cc1,Enamine_DDS6344
Cc1ccc(o1)C1COCCN1C(=O)Cc1ccc2cn[nH]c2c1,Enamine_DDS6345
CCOc1ccc(cc1)C(=O)N1CCC(CC1)NC(=O)C(C)(C)C(=O)O,Enamine_DDS6346
CN1CCN(CC1)c1ccc(CNC(=O)c2cccc(c2)C(=O)O)cn1,Enamine_DDS6347
COc1cccc(OC)c1S(=O)(=O)N[C@H](C(C)C)C(=O)O,Enamine_DDS6348
OC(=O)c1cnc(cn1)C(=O)N(Cc1ccccc1)C1CCCCC1,Enamine_DDS6349
CN(CCOc1cccc(Cl)c1)C(=O)c1ccc(cn1)C(=O)O,Enamine_DDS6350
CCn1cnnc1C1CCCN(Cc2ccn(C)n2)C1,Enamine_DDS6351
CC(C)c1[nH]ccc1C(=O)N1CCN(Cc2c(C)nn(C)c2C)CC1,Enamine_DDS6352
COCC(=O)N1CCN(CC1)c1nccc(NC2CCCOC2)n1,Enamine_DDS6353
OC(=O)c1ccc(CNC(=O)c2cccc3CCCc23)s1,Enamine_DDS6354
CCC(N1CCCC1=O)C(=O)N1CCC(CC1)NC(=O)c1ccccc1C,Enamine_DDS6355
OC(=O)[C@@H]1CC[C@@H](C1)NC(=O)Nc1ccnc(Oc2ccccc2)c1,Enamine_DDS6356
Cn1cnc(c1)C(=O)NC1(CC(=O)O)CCCCC1,Enamine_DDS6357
CC(C)CC(N1CCN(CC1)S(=O)(=O)c1ccc(C)c(C)c1)C(=O)O,Enamine_DDS6358
Cn1cc(O[C@@H]2COC[C@@H]2NC(=O)Cc2ccon2)cn1,Enamine_DDS6359
CC1(CCCN1Cc1nnnn1CC1CCOCC1)C(=O)O,Enamine_DDS6360
COc1cc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)nn1C,Enamine_DDS6361
Cn1ccnc1C1CCN(C1)C(=O)NC1CCC=CC1,Enamine_DDS6362
OC(=O)c1ccc(cc1)S(=O)(=O)N1CCCC1C1CCOCC1,Enamine_DDS6363
CC(C)C(O)CNC(=O)C1CCCN1C(=O)c1ccccc1,Enamine_DDS6364
COc1ccc(CCNC(=O)N2CCOCC2CC(C)C)cc1F,Enamine_DDS6365
CCC1(O)CCN(C1)C(=O)C1CN(CC(F)(F)F)C(=O)C1,Enamine_DDS6366
Cc1n[nH]c(n1)[C@@H]1OCC[C@@H]1NC(=O)COc1cc(C)ccc1F,Enamine_DDS6367
OC(=O)CC1CCCN(C1)S(=O)(=O)c1ccc(OCC(F)F)cc1,Enamine_DDS6368
C[C@@H]1CC[C@@H](N1S(=O)(=O)c1ccc(Cl)cc1C#N)C(=O)O,Enamine_DDS6369
OC(=O)COc1cccc(c1)C(=O)N1CCc2c(F)cc(F)cc2C1,Enamine_DDS6370
OC1(CCNC(=O)c2ccc(cc2)N2CCCCCC2)CCCOC1,Enamine_DDS6371
Cc1c(cnn1C)[C@@H]1[C@H](CC(=O)N1C1CC1)C(=O)N1CC(C1)c1ccc(F)cc1,Enamine_DDS6372
Cn1cc(CC(=O)NC2CCN(Cc3ccc(Cl)cc3)CC2)cn1,Enamine_DDS6373
O=C(CCc1nc(no1)c1ncccn1)N1CCC(CC1)OCc1ccccc1,Enamine_DDS6374
CS(=O)(=O)c1cccc(c1)C(=O)N1CCN(CC1)c1cccnn1,Enamine_DDS6375
CCc1n[nH]c(n1)C1CN(CCO1)C(=O)c1ccncc1C(F)(F)F,Enamine_DDS6376
Cn1ccnc1C1CCN(C1)C(=O)N[C@H]1CC[C@H](O)CC1,Enamine_DDS6377
Cc1c(cnn1C1CCOCC1)C(=O)Nc1cccc(CC(=O)O)c1,Enamine_DDS6378
CNS(=O)(=O)N1CCC(CC1)c1nc(no1)c1cncs1,Enamine_DDS6379
COc1cc(CNC(=O)N(C)CC2(O)CCN(Cc3ccccc3)C2)ccn1,Enamine_DDS6380
COCC1(CCN(C1)C(=O)c1cncc2ccccc12)C(=O)O,Enamine_DDS6381
COCC1(CCN(C1)C(=O)c1sc(C)cc1OC)C(=O)O,Enamine_DDS6382
CCc1nc(C)c(s1)C(=O)Nc1ccc(cc1)[C@@H]1C[C@H]1C(=O)O,Enamine_DDS6383
CCOC1CC(CO)(NC(=O)c2ccc(C)c(Cl)c2F)C1(C)C,Enamine_DDS6384
CC(O)C1CCCN(C1)C(=O)NCc1nnc([nH]1)N(C)C,Enamine_DDS6385
O=C(N1CCOCC1c1nc(no1)c1cccs1)c1ncoc1C1CC1,Enamine_DDS6386
OC(=O)C1CCCN(C1)S(=O)(=O)c1ccc(C(=O)N2CCCC2)c(F)c1,Enamine_DDS6387
CC(N(C)Cc1cccc(c1)C(=O)O)c1nc(C)no1,Enamine_DDS6388
CCn1ccnc(N2CCC(CC2)NC(=O)Nc2cc(C)cc(C)n2)c1=O,Enamine_DDS6389
CC1CCC(CN1C(=O)c1ccc(F)cc1C)C(=O)O,Enamine_DDS6390
CC(N1CCc2ccccc2C(C)(C)C1)C(=O)NCc1ccc(cc1)C(=O)O,Enamine_DDS6391
CCCC(C)C(=O)N1CCCN(Cc2ccccc2)CC1,Enamine_DDS6392
Cc1cnn(c1)C1CCCN(C1)C(=O)CNC(=O)c1ccccc1,Enamine_DDS6393
Cc1nnc(c2cccc(NC(=O)c3ccccc3N3CCOCC3)c2)n1C,Enamine_DDS6394
CC(NC(=O)Cc1cccc(N)c1)C1CCN(Cc2ccccc2)C1,Enamine_DDS6395
CCS(=O)(=O)Cc1ccc(NC(=O)N[C@@H]2CC[C@@H](C2)C(=O)O)cc1,Enamine_DDS6396
OC(=O)C1CCCCN1C(=O)CCC1CCOCC1,Enamine_DDS6397
OC(=O)COc1cccc(c1)C(=O)N1CCc2sc(Cl)cc2C1,Enamine_DDS6398
OC(=O)c1cccc(CNC(=O)C2CCC=CCC2)c1,Enamine_DDS6399
CCOC1CC(NC(=O)NC(C)c2ccccc2Cl)C21CCCO2,Enamine_DDS6400
CCc1noc(C)c1C(=O)Nc1cccc(c1)C(=O)N1CCCCC1C(=O)O,Enamine_DDS6401
CC(Cc1ccc(NC(=O)CC2CCOC2)cc1)C(=O)O,Enamine_DDS6402
CC(Oc1ccc(NC(=O)c2nnn(n2)C(C)(C)C)cc1F)C(=O)O,Enamine_DDS6403
Cc1noc(n1)C1CCN(CC1)C(=O)c1cc(F)c(F)c(O)c1F,Enamine_DDS6404
CC(Oc1ccccc1c1nnc[nH]1)C(=O)N1CCN(CC1)C(=O)C,Enamine_DDS6405
COc1cccc(OC)c1S(=O)(=O)N[C@@H](C)C(=O)O,Enamine_DDS6406
COc1cncc(n1)C(=O)N1CCCc2c(Cl)ccc(OC)c12,Enamine_DDS6407
Cc1ncc(NC(=O)CN2CCN(CC2)c2ccccn2)s1,Enamine_DDS6408
CCC1CN(CCN1C(=O)c1cc([nH]c(=O)c1)C1CC1)c1ccccc1,Enamine_DDS6409
Cc1ncsc1C(=O)N1CCOCC1c1ncn(CC(F)(F)F)n1,Enamine_DDS6410
COC1(CCN(C1)C(=O)Cc1cc(C)ccc1C)C(=O)O,Enamine_DDS6411
COc1ccc(C)cc1CC(=O)N1CCC(C1)(C(=O)O)C(F)(F)F,Enamine_DDS6412
COCC1(CCCN1S(=O)(=O)c1cn(C)nc1C(F)(F)F)C(=O)O,Enamine_DDS6413
FC(F)(F)c1cccc(CC(=O)N2CCNC(=O)CC2)n1,Enamine_DDS6414
Cn1cncc1[C@@H]1CN(C[C@H]1CNC(=O)C1CC1)C(=O)CCCC(C)(C)C,Enamine_DDS6415
COc1nn(C)cc1CNC(=O)C1(CCOCC1)c1ccccc1C,Enamine_DDS6416
O=C(Cn1ccccc1=O)N1C[C@@H]2CCCN2c2cccnc2C1,Enamine_DDS6417
CC1CN(C(=O)c2cc(C(F)F)n(C)n2)c2ccccc2N(C)C1=O,Enamine_DDS6418
CCN1[C@@H]([C@@H](CNC(=O)Cn2ccnc2C)CCC1=O)c1cnn(C)c1,Enamine_DDS6419
CC(Oc1ccc(NC(=O)C2CCOC(C)C2)cc1F)C(=O)O,Enamine_DDS6420
CC(Oc1ccc(NC(=O)C2CCCN(C2)C(=O)C2CC2)cc1F)C(=O)O,Enamine_DDS6421
Cn1c(=O)[nH]c2ccc(cc12)C(=O)NC(C1CCCOC1)C(=O)O,Enamine_DDS6422
CC1CCCCN1c1ncc(NC(=O)N(C)Cc2nccs2)cc1C,Enamine_DDS6423
CN(CCn1cccn1)C(=O)[C@H]1CC[C@@H](CC1)Nc1ncccn1,Enamine_DDS6424
Cc1ccc2[nH]c(nc2c1)C1CCCN(C1)C(=O)c1cc(C)c(C)cn1,Enamine_DDS6425
COc1nn(C)cc1CNC(=O)C1(CCCCC1)c1ccccc1C,Enamine_DDS6426
Cc1cccc(CNC(=O)[C@@H]2Cc3ccccc3O[C@H]2C(F)F)n1,Enamine_DDS6427
Cc1cc(N2CCC(NC(=O)c3cc4ccccc4o3)C2=O)n(C)n1,Enamine_DDS6428
CN(C)c1cc(N[C@@H]2COCC[C@@H]2NC(=O)Cc2ccnn2C)ncn1,Enamine_DDS6429
CCC(CNC(=O)C1COCCO1)(C(=O)O)c1ccccc1,Enamine_DDS6430
COc1cc2CCN(C(CC(=O)O)c2cc1OC)C(=O)c1cncn1C,Enamine_DDS6431
OC(=O)CCN1CCC2(C1)CCCN(Cc1ccccc1)C2,Enamine_DDS6432
CC1CC(CCO1)C(=O)N(CC(=O)O)Cc1ccc(F)cc1,Enamine_DDS6433
CC(=O)N1C[C@@H](O)C[C@@H]1C(=O)Nc1ccc(C)cc1C,Enamine_DDS6434
NC(=O)Nc1cccc(c1)C(=O)N1CCc2c(C1)[nH]c1ccccc21,Enamine_DDS6435
COc1ccccc1CNC(=O)c1cnn(c1)C1CCCNC1,Enamine_DDS6436
Clc1cccc(C#CCNc2ccc(cc2)n2cncn2)c1,Enamine_DDS6437
C[C@H]1CN(CCN1)C(=O)NCc1ncc(o1)c1ccccc1,Enamine_DDS6438
Cc1cc(=O)[nH]cc1C(=O)N1CCC(Cc2cc(F)cc(F)c2)CC1,Enamine_DDS6439
COc1ccc(O)c(c1)C(=O)N1CCC(C1)(OC)C(=O)O,Enamine_DDS6440
Cc1cc(no1)C1CCCN1C(=O)CCC(=O)N1CCOCC1,Enamine_DDS6441
CCOc1cccc(c1)C(=O)N1CCC(C1)(C(=O)O)C(F)(F)F,Enamine_DDS6442
CNC(=O)c1cccc(c1)C(=O)N1CCc2c(C1)[nH]c1ccccc21,Enamine_DDS6443
Cc1ncc(CN2CCCC(O)(Cn3ccnn3)C2)o1,Enamine_DDS6444
Cc1cnc(C(=O)N[C@@H]2COC[C@@H]2Oc2cnn(C)c2)c(C)c1,Enamine_DDS6445
COc1nn(C)cc1CNC(=O)C1(CCC1)c1ccccc1Cl,Enamine_DDS6446
CC(C)c1nc(C)ncc1C(=O)NCC1CCN(CC1)C1CCOCC1,Enamine_DDS6447
CC(C)c1nc(no1)C1CCN(CC1)C(=O)c1cccc(C(F)F)c1F,Enamine_DDS6448
COc1ccc2c(CC(=O)N3CCC4(C3)CNCCO4)coc2c1,Enamine_DDS6449
Cc1nn(C)c(C)c1C(=O)Nc1ccn(n1)C(C)(C)C(=O)O,Enamine_DDS6450
COCC1(CNC(=O)N2CCC(C)C(C2)n2ccnc2)CCC1,Enamine_DDS6451
OC(=O)C1C2CCCC2CN1C(=O)c1cccc(c1)c1ccoc1,Enamine_DDS6452
CN(C)C(=O)c1cccc(c1)C(=O)N1CCc2c(C1)[nH]c1ccccc21,Enamine_DDS6453
COc1ccc(cc1F)C1CCCN1C(=O)c1nccc2occc12,Enamine_DDS6454
Fc1ccc(Oc2ccnc(CNC(=O)N3CC4C(C3)C3OC4C=C3)c2)cc1,Enamine_DDS6455
CC(C)[C@@H](NC(=O)C)C(=O)N1CC2(CCOCC2)C1c1cnn(c1)C(C)(C)C,Enamine_DDS6456
Cc1nc(CC2CCCN(C2)C(=O)c2ccccc2C2(C)CC2)no1,Enamine_DDS6457
CN1CC(C1)N1CC(CC1=O)C(=O)Nc1nncn1c1ccccc1,Enamine_DDS6458
Cc1ccn(CC(C)(O)C(=O)N[C@H]2CC[C@H](C2)C(=O)N2CCCC2)c(=O)c1,Enamine_DDS6459
COc1cccc(c1)C1CN(CCO1)C(=O)CCc1ccccc1C(=O)O,Enamine_DDS6460
CCS(=O)C1CCCC(C1)NC(=O)c1cccc2NC(=O)C(C)Oc12,Enamine_DDS6461
OC(=O)c1ccc(o1)C(=O)NCC1(CC1)c1ccc(Cl)cc1,Enamine_DDS6462
COc1ccc(NC(=O)c2ccc3nc(C)ccc3c2)cc1O,Enamine_DDS6463
Cn1nc(cc1C(F)F)C(=O)N1CCC(=O)Nc2ccccc12,Enamine_DDS6464
Clc1ccc(CNC(=O)N2CCCC(C2)N2CCCS2(=O)=O)s1,Enamine_DDS6465
CCOc1cccc(NC(=O)N2CCC(C2)c2noc(C)n2)n1,Enamine_DDS6466
CN1C(=O)C(C)(C)COc2ccc(NC(=O)Cc3nc[nH]c3C)cc12,Enamine_DDS6467
COc1cc(ccc1F)C(=O)N1CCC(CC1)[C@@H]1CC[C@@H](O1)C(=O)N,Enamine_DDS6468
Fc1cncc(C(=O)NCC2(CC2)c2ccccc2)c1Cl,Enamine_DDS6469
COc1ccc(C(=O)N2CCCC(C2)n2cc(nn2)C(=O)O)c(F)c1,Enamine_DDS6470
CC(NC(=O)c1c[nH]c(=O)n(C)c1=O)c1ccc(OCC(=O)O)cc1,Enamine_DDS6471
CNS(=O)(=O)c1cccc(CNC(=O)C2CC2C(=O)O)c1,Enamine_DDS6472
Fc1cccc(Cl)c1CC1CN(Cc2ccccn2)C1,Enamine_DDS6473
Cc1cc(nc(C)n1)N1CCCC(C1)Nc1nccn2ccnc12,Enamine_DDS6474
OCc1cc(ccn1)N1CCN(CC1)C(=O)Cc1ccccc1F,Enamine_DDS6475
COc1ccc(C(=O)NC2(CC(=O)O)CC2)c(O)c1,Enamine_DDS6476
Fc1ccc2CN(CCOc2c1)C(=O)Nc1cnn(c1)C1CCC1,Enamine_DDS6477
Cc1ccc(nn1)N1CCCC(C1)Nc1nccn2ccnc12,Enamine_DDS6478
CCOc1c(F)cccc1C(=O)N[C@@H]1CN(C)C[C@H]1c1cncn1C,Enamine_DDS6479
OC(=O)c1ccccc1CCC(=O)NC1(CCC1)c1cccc(F)c1,Enamine_DDS6480
CCCn1cc(cn1)C(=O)N1CCCC(CCC(=O)O)C1,Enamine_DDS6481
Cc1cc(C)n(CC(=O)N2CCNCC2c2cccc(Cl)c2)n1,Enamine_DDS6482
OC1(Cn2ccnn2)CCCN(Cc2cnc(o2)C2CC2)C1,Enamine_DDS6483
CC(C)[C@H](N(C)C)C(=O)N1C[C@@H]2CCC[C@@]2(C1)c1nnc(o1)C1CC1,Enamine_DDS6484
C[C@H]1C[C@H](NC(=O)Nc2cc(F)cc(F)c2F)c2ccsc2S1(=O)=O,Enamine_DDS6485
COc1cccc(CC(=O)N2CCN(CC2)c2ccnc(CO)c2)c1,Enamine_DDS6486
CCc1cc(NC(=O)NCC2(CCCO2)c2cnn(C)c2)ccc1F,Enamine_DDS6487
OC(=O)C(CC1CC1)NC(=O)C1CCc2cc(F)ccc12,Enamine_DDS6488
CC(C)Cc1noc(n1)C(C)N1C(=O)C2C3CCC(O3)C2C1=O,Enamine_DDS6489
Cn1cc(O[C@@H]2COC[C@@H]2NC(=O)Cc2ncccc2F)cn1,Enamine_DDS6490
OC(=O)C1CCN(CC1)C(=O)c1ccc(NC(=O)c2ccccc2Cl)cc1,Enamine_DDS6491
CC(C)(O)CN1CCN(CC1)C(=O)C1CCCc2[nH]nnc12,Enamine_DDS6492
Cc1cc(C(=O)N(CCC(=O)O)Cc2ccc(F)c(F)c2)c(C)o1,Enamine_DDS6493
Cc1nnsc1C(=O)Nc1ccc(cc1)C(=O)NCCC(=O)O,Enamine_DDS6494
COc1cc(=O)[nH]cc1C(=O)N1CCCC(C1)c1ccnn1C,Enamine_DDS6495
CN1C[C@@H](NC(=O)c2cccc3n(C)ccc23)[C@@H](C1)c1cncn1C,Enamine_DDS6496
CN(Cc1nccs1)C(=O)NCc1ncnn1C(C)(C)C,Enamine_DDS6497
OC(=O)CC1CN(CCO1)C(=O)c1ccc(OCC(F)(F)F)cc1,Enamine_DDS6498
CCn1cc(CN2CCCN(CC2)C(=O)c2cc(F)cc3[nH]cnc23)cn1,Enamine_DDS6499
Cn1cc(O[C@@H]2COC[C@@H]2NC(=O)c2ccc(=O)n(c2)C2CC2)cn1,Enamine_DDS6500
CC(C)c1nnc(o1)C1CN(CCO1)C(=O)c1ccncc1C(F)(F)F,Enamine_DDS6501
CO[C@@H]1C[C@@H](Cn2ccc(N)n2)N(C1)C(=O)c1ccncc1F,Enamine_DDS6502
Cc1cc(OCC(=O)O)ccc1NC(=O)c1ccc(Cl)s1,Enamine_DDS6503
NC(=O)[C@@H]1CCO[C@@H]1CC1CCN(CC1)C(=O)c1cccc(c1)C1CC1,Enamine_DDS6504
CNC(=O)[C@@]12CN(C[C@@H]1COCC2)C(=O)c1c[nH]c(n1)C1CC1,Enamine_DDS6505
COCC1(CCN(Cc2ncc(o2)c2cccs2)C1)C(=O)O,Enamine_DDS6506
CC1CN(C(CO1)c1ccccc1)C(=O)CCc1ccccc1C(=O)O,Enamine_DDS6507
CN(Cc1n[nH]c(n1)[C@H]1C[C@H](F)CN1)C(=O)c1ccncc1F,Enamine_DDS6508
CNc1ccc(cn1)C(=O)N1CCC(C1)N(C)Cc1noc(C)n1,Enamine_DDS6509
COc1cccc(c1)C(=O)N1CC(C1)N1CC(CC1=O)c1nc(C)no1,Enamine_DDS6510
OC(=O)CCN(CC1CCCO1)C(=O)c1cc2ccccc2o1,Enamine_DDS6511
Cc1nc2ccccc2nc1CSCC1CC1,Enamine_DDS6512
CC(C)CC(N1CCCN(CC1)S(=O)(=O)C)C(=O)O,Enamine_DDS6513
OC(=O)c1ccn(n1)c1cccc(NC(=O)Cc2ccon2)c1,Enamine_DDS6514
CN(Cc1cc([nH]n1)c1ccccc1)C(=O)c1nc(no1)C1CC1,Enamine_DDS6515
Cc1ccc(CC(=O)NC[C@H]2C[C@@H](C[C@H]2O)c2nncn2C)o1,Enamine_DDS6516
CCn1cc(C(=O)N2CCCC2c2cccc(F)c2)c(C)n1,Enamine_DDS6517
O=C(CCc1nn[nH]n1)N1CC[C@@H]2CC[C@]12c1cccnc1,Enamine_DDS6518
CCc1nn(C)cc1C(=O)N1CCC(CC1)[C@@H]1CC[C@@H](O1)C(=O)N,Enamine_DDS6519
Cc1nc(C)c(nc1C)C(=O)N[C@H]1CCC[C@H]1Oc1cnn(C)c1,Enamine_DDS6520
CNC(=O)C1CN(C2CN(C2)C(=O)C2(COC)CC2)C(=O)C1,Enamine_DDS6521
CCSCc1nc2ccccc2nc1C,Enamine_DDS6522
CC1(CCCN1CC(=O)Nc1ccc(Cl)c(F)c1)C(=O)O,Enamine_DDS6523
CN(C)c1cc(ccn1)C(=O)N[C@H]1CCOC[C@H]1Nc1ccnc(C)n1,Enamine_DDS6524
Cn1ccc(c1)c1cc(n[nH]1)C(=O)N1CC2(CCOC2)OC(C)(C)C1,Enamine_DDS6525
OC(=O)C1CCN(C1)C(=O)NCc1ccccc1OCc1ccccc1,Enamine_DDS6526
CCn1cc(C(=O)N2C[C@@H](N)[C@@H](C2)c2cccc(F)c2)c(C)n1,Enamine_DDS6527
Cn1cc(CN2CCCC(C2)n2ccnn2)c(n1)C1CCCCC1,Enamine_DDS6528
CN(C[C@H]1OCC[C@H]1c1ncn[nH]1)C(=O)Cc1ccc(F)cc1F,Enamine_DDS6529
CO[C@H]1CCN(Cc2nc(co2)C(=O)N2CCc3ccc(F)cc3C2)C1,Enamine_DDS6530
Clc1cccc(c1)C1CCCCN1C(=O)COC1CCNCC1,Enamine_DDS6531
Cc1c(F)cccc1S(=O)(=O)NC1CCN(CC(=O)O)CC1,Enamine_DDS6532
Cc1cccc(C)c1CC(=O)N1CCC(C[C@H]2OCC[C@H]2C(=O)N)CC1,Enamine_DDS6533
Cc1ccc(C(=O)Nc2ccc(OCC(=O)O)c3ccccc23)n1C,Enamine_DDS6534
Cn1cc(O[C@@H]2COC[C@@H]2NC(=O)Cc2cncn2C)cn1,Enamine_DDS6535
CC1CC(CCN1Cc1ccccc1)Nc1cc(ncn1)N1CCOCC1,Enamine_DDS6536
CNC(=O)C1(COC)CCCN1C(=O)COc1cccnc1,Enamine_DDS6537
NC1CC(CC(=O)NC[C@]23C[C@]2(CNC3)C(F)(F)F)C1,Enamine_DDS6538
CC1COC(CN1C(=O)c1cnnc(C)c1)c1cccc(c1)C(F)(F)F,Enamine_DDS6539
CO[C@H]1CCN(Cc2nc(co2)C(=O)NCc2ccncc2OC)C1,Enamine_DDS6540
Cc1csc(CNC(=O)NC2CCCN(C2)c2cc(C)nn2C)c1,Enamine_DDS6541
Cn1cc(CN2CCCN(CC2)C(=O)C2CCCc3[nH]nnc23)cn1,Enamine_DDS6542
CN(C[C@H]1OCC[C@H]1c1ncn[nH]1)C(=O)COCc1ccccc1C,Enamine_DDS6543
Cc1cccc2sc(nc12)N1CCN(CC(=O)Nc2ccccc2)CC1,Enamine_DDS6544
CCOC[C@@H]1CN(C[C@H]1c1cnn(C)c1)C(=O)c1cccnc1O,Enamine_DDS6545
Cc1nn(C)c(C)c1C1CCCN1C(=O)c1nc(cs1)c1ccccc1,Enamine_DDS6546
CC(C)c1ncsc1NC(=O)N1C[C@@H](CO)[C@@H](C1)c1cnn(C)c1,Enamine_DDS6547
C[C@H]1OCCN([C@@H]1c1nc(C)no1)C(=O)c1cc(no1)c1ccccn1,Enamine_DDS6548
CC(NC(=O)C1CCCCN1C(=O)c1ccccc1)C(=O)N1CCCCC1C,Enamine_DDS6549
CC(C)c1nnc([nH]1)[C@@H]1C[C@@H](O)[C@@H](CNc2ncc(F)cn2)C1,Enamine_DDS6550
CC1N(CCn2c(nnc12)C1CCCC1)C(=O)NCc1cscc1C,Enamine_DDS6551
CCn1ccnc1[C@H]1OCC[C@@H]1NC(=O)NC(C)C1CC2CCC1C2,Enamine_DDS6552
OC(=O)CCN(CC1CCCO1)C(=O)c1cc2ccccc2s1,Enamine_DDS6553
CC1N(CCc2ccccc12)C(=O)Nc1ccn(CC(F)F)n1,Enamine_DDS6554
Cc1nc(n[nH]1)C1CCN(C1)C(=O)C1Cc2ccccc12,Enamine_DDS6555
NS(=O)(=O)NCC1CCCN(C1)C(=O)Cc1cccc(Cl)c1,Enamine_DDS6556
CN(C[C@H]1OCC[C@H]1c1ncn[nH]1)C(=O)CCc1ccccc1C,Enamine_DDS6557
